GEOID10,pop,sldl_2000,sldl_2013,sldu_2000,cd_2003,sldl_2010,sldu_2013,sldu_2010
100010402022153,0,029,029,015,0,029,015,015
100010402022154,0,029,029,015,0,029,015,015
100010402022155,0,029,029,015,0,029,015,015
100010402022156,0,029,029,015,0,029,015,015
100010402022157,0,029,029,015,0,029,015,015
100010402022158,14,029,029,015,0,029,015,015
100010402022159,10,029,029,015,0,029,015,015
100010402022160,0,029,029,015,0,029,015,015
100010402022161,22,029,029,015,0,029,015,015
100010402022162,0,029,029,015,0,029,015,015
100010402022163,2,029,029,015,0,029,015,015
100010402022164,0,029,029,015,0,029,015,015
100010402022165,0,029,029,015,0,029,015,015
100010402022166,0,029,029,015,0,029,015,015
100010402022167,0,029,029,015,0,029,015,015
100010402022168,102,029,029,015,0,029,015,015
100010402022169,48,029,029,015,0,029,015,015
100010402022170,75,029,029,015,0,029,015,015
100010402022171,25,029,029,015,0,029,015,015
100010402022172,53,029,029,015,0,029,015,015
100010402022173,117,029,029,015,0,029,015,015
100010402022174,79,029,029,015,0,029,015,015
100010402022175,26,029,029,015,0,029,015,015
100010402022176,173,029,029,015,0,029,015,015
100010402022177,35,029,029,015,0,029,015,015
100010402022178,54,029,029,015,0,029,015,015
100010402022179,49,029,029,015,0,029,015,015
100010402022180,28,029,029,015,0,029,015,015
100010402022181,77,029,029,015,0,029,015,015
100010402022182,0,029,029,015,0,029,015,015
100010402022183,80,029,029,015,0,029,015,015
100010402022184,98,029,029,015,0,029,015,015
100010402022185,37,029,029,015,0,029,015,015
100010402022186,81,029,029,015,0,029,015,015
100010402022187,11,029,029,015,0,029,015,015
100010402022188,91,029,029,015,0,029,015,015
100010402022189,53,029,029,015,0,029,015,015
100010402022190,60,029,029,015,0,029,015,015
100010402022191,107,029,029,015,0,029,015,015
100010402022192,138,029,029,015,0,029,015,015
100010402022193,73,029,029,015,0,029,015,015
100010402022194,60,029,029,015,0,029,015,015
100010402022195,48,029,029,015,0,029,015,015
100010402022196,46,029,029,015,0,029,015,015
100010402022197,238,029,029,015,0,029,015,015
100010402022198,59,029,029,015,0,029,015,015
100010402022199,77,029,029,015,0,029,015,015
100010402022200,1,029,029,015,0,029,015,015
100010402022201,0,029,029,015,0,029,015,015
100010402022202,115,029,029,015,0,029,015,015
100010402022203,13,029,029,015,0,029,015,015
100010402022204,0,029,029,015,0,029,015,015
100010402022205,0,029,029,015,0,029,015,015
100010402022206,37,029,029,015,0,029,015,015
100010402022207,0,029,029,015,0,029,015,015
100010402022208,0,029,029,015,0,029,015,015
100010402022209,0,029,029,015,0,029,015,015
100010402022210,0,029,029,015,0,029,015,015
100010402022211,0,029,029,015,0,029,015,015
100010402022212,0,029,029,015,0,029,015,015
100010402022213,0,029,029,015,0,029,015,015
100010402022214,0,029,029,015,0,029,015,015
100010402022215,0,029,029,015,0,029,015,015
100010402022216,0,029,029,015,0,029,015,015
100010402022217,0,029,029,015,0,029,015,015
100010402022218,0,029,029,015,0,029,015,015
100010402022219,29,029,029,015,0,029,015,015
100010402022220,0,029,029,015,0,029,015,015
100010402022221,0,029,029,015,0,029,015,015
100010402022222,0,029,029,015,0,029,015,015
100010402022223,0,029,029,015,0,029,015,015
100010402022224,0,029,029,015,0,029,015,015
100010402022225,145,029,029,015,0,029,015,015
100010402022226,37,029,029,015,0,029,015,015
100010402022227,39,029,029,015,0,029,015,015
100010402022228,37,029,029,015,0,029,015,015
100010402022229,12,029,029,015,0,029,015,015
100010402022230,18,029,029,015,0,029,015,015
100010402022231,0,029,029,015,0,029,015,015
100010402022232,0,028,028,015,0,028,015,015
100010402022233,0,028,028,015,0,028,015,015
100010402022234,0,029,029,015,0,029,015,015
100010402022235,0,028,028,015,0,028,015,015
100010402022236,0,028,028,015,0,028,015,015
100010402022237,0,028,028,015,0,028,015,015
100010402022238,0,028,028,015,0,028,015,015
100010402022239,0,029,029,015,0,029,015,015
100010402022240,0,029,029,015,0,029,015,015
100010402022241,0,028,028,015,0,028,015,015
100010402022242,0,028,028,015,0,028,015,015
100010402022243,13,029,029,015,0,029,015,015
100010402022244,20,029,029,015,0,029,015,015
100010402022245,0,028,028,015,0,028,015,015
100010402022246,0,028,028,015,0,028,015,015
100010402022247,0,028,028,015,0,028,015,015
100010402022248,4,029,029,015,0,029,015,015
100010402022249,8,029,029,015,0,029,015,015
100010402022250,2,029,029,015,0,029,015,015
100010402022251,0,029,029,015,0,029,015,015
100010402022252,0,029,029,015,0,029,015,015
100010402022253,2,029,029,015,0,029,015,015
100010402022254,9,029,029,015,0,029,015,015
100010402022255,15,029,029,015,0,029,015,015
100010402022256,0,029,029,015,0,029,015,015
100010402022257,0,028,028,015,0,028,015,015
100010402022258,0,029,029,015,0,029,015,015
100010402022259,74,028,028,015,0,028,015,015
100010402022260,41,029,029,015,0,029,015,015
100010402022261,85,029,029,015,0,029,015,015
100010402022262,0,029,029,015,0,029,015,015
100010402022263,2,029,029,015,0,029,015,015
100010402031000,0,028,028,014,0,028,014,014
100010402031001,365,028,028,014,0,028,014,014
100010402031002,59,028,028,014,0,028,014,014
100010402031003,2,028,028,014,0,028,014,014
100010402031004,45,028,028,014,0,028,014,014
100010402031005,65,028,028,014,0,028,014,014
100010402031006,52,028,028,014,0,028,014,014
100010402031007,97,028,028,014,0,028,014,014
100010402031008,0,028,028,014,0,028,014,014
100010402031009,0,028,028,014,0,028,014,014
100010402031010,0,028,028,014,0,028,014,014
100010402031011,6,028,028,014,0,028,014,014
100010402031012,26,028,028,014,0,028,014,014
100010402031013,38,028,028,014,0,028,014,014
100010402031014,23,028,028,014,0,028,014,014
100010402031015,319,028,028,014,0,028,014,014
100010402031016,527,028,028,014,0,028,014,014
100010402031017,388,028,028,014,0,028,014,014
100010402031018,56,028,028,014,0,028,014,014
100010402031019,0,028,028,015,0,028,014,014
100010402031020,66,028,028,014,0,028,014,014
100010402031021,54,028,028,014,0,028,014,014
100010402031022,0,028,028,014,0,028,014,014
100010402031023,0,028,028,015,0,028,014,015
100010402031024,0,028,028,015,0,028,014,015
100010402031025,0,028,028,015,0,028,014,015
100010402031026,0,028,028,015,0,028,014,015
100010402031027,0,028,028,015,0,028,014,015
100010402031028,12,028,028,015,0,028,014,015
100010402031029,0,028,028,015,0,028,014,015
100010402031030,0,028,028,015,0,028,014,015
100010402031031,0,028,028,015,0,028,014,015
100010402031032,0,028,028,015,0,028,014,015
100010402031033,0,028,028,015,0,028,014,015
100010402031034,0,028,028,015,0,028,014,015
100010402031035,0,028,028,014,0,028,014,014
100010402031036,0,028,028,014,0,028,014,014
100010402031037,0,028,028,014,0,028,014,014
100010402031038,0,028,028,014,0,028,014,014
100010402031039,0,028,028,014,0,028,014,014
100010402031040,0,028,028,015,0,028,014,015
100010402031041,0,028,028,015,0,028,014,015
100010402031042,13,028,028,015,0,028,014,015
100010402031043,0,028,028,015,0,028,014,015
100010402031044,0,028,028,015,0,028,014,015
100010402031045,1,028,028,015,0,028,014,015
100010402031046,0,028,028,015,0,028,014,015
100010402031047,0,028,028,015,0,028,014,015
100010402031048,0,028,028,015,0,028,014,015
100010402031049,0,028,028,015,0,028,014,015
100010402031050,105,028,028,015,0,028,014,015
100010402031051,81,028,028,015,0,028,014,015
100010402031052,112,028,028,015,0,028,014,015
100010402031053,6,028,028,015,0,028,014,015
100010402031054,27,028,028,015,0,028,014,015
100010402031055,2,028,028,015,0,028,014,015
100010402031056,0,028,028,015,0,028,015,015
100010402031057,14,028,028,015,0,028,015,015
100010402031058,0,028,028,015,0,028,015,015
100010402031059,65,028,028,015,0,028,015,015
100010402031060,0,028,028,015,0,028,015,015
100010402031061,0,028,028,015,0,028,015,015
100010402031062,61,028,028,015,0,028,015,015
100010402031063,45,028,028,015,0,028,015,015
100010402031064,61,028,028,015,0,028,015,015
100010402031065,52,028,028,015,0,028,015,015
100010402031066,59,028,028,015,0,028,015,015
100010402031067,0,028,028,015,0,028,015,015
100010402031068,0,028,028,015,0,028,015,015
100010402031069,0,028,028,015,0,028,014,015
100010402031070,67,028,028,015,0,028,014,015
100010402031071,7,028,028,015,0,028,014,015
100010402031072,11,028,028,015,0,028,014,015
100010402031073,18,028,028,015,0,028,014,015
100010402031074,337,028,028,015,0,028,014,015
100010402031075,23,028,028,015,0,028,014,015
100010402031076,17,028,028,015,0,028,014,015
100010402031077,0,028,028,015,0,028,014,015
100010402031078,0,028,028,015,0,028,014,015
100010402031079,37,028,028,015,0,028,014,015
100010402031080,21,028,028,015,0,028,014,015
100010402031081,18,028,028,015,0,028,014,015
100010402031082,3,028,028,015,0,028,014,015
100010402031083,14,028,028,015,0,028,014,015
100010402031084,45,028,028,015,0,028,014,015
100010402031085,0,028,028,015,0,028,014,015
100010402031086,3,028,028,014,0,028,014,014
100010402031087,0,028,028,015,0,028,014,015
100010402031088,0,028,028,015,0,028,014,015
100010402031089,0,028,028,014,0,028,014,014
100010402031090,25,028,028,015,0,028,014,015
100010402032000,0,028,028,015,0,028,014,014
100010402032001,16,028,028,015,0,028,014,014
100010402032002,10,028,028,015,0,028,014,014
100010402032003,40,028,028,015,0,028,014,014
100010402032004,2,028,028,015,0,028,014,014
100010402032005,0,028,028,015,0,028,014,014
100010402032006,34,028,028,015,0,028,014,014
100010402032007,0,028,028,015,0,028,014,014
100010402032008,49,028,028,015,0,028,014,015
100010402032009,21,028,028,015,0,028,014,015
100010402032010,31,028,028,015,0,028,014,015
100010402032011,99,028,028,015,0,028,014,015
100010402032012,114,028,028,015,0,028,014,015
100010402032013,9,028,028,015,0,028,014,015
100010402032014,0,028,028,015,0,028,014,015
100010402032015,12,028,028,015,0,028,014,015
100010402032016,15,028,028,015,0,028,014,015
100010402032017,10,028,028,015,0,028,014,015
100010402032018,72,028,028,015,0,028,014,015
100010402032019,45,028,028,015,0,028,014,015
100010402032020,116,028,028,015,0,028,014,015
100010402032021,0,028,028,015,0,028,014,015
100010402032022,86,028,028,015,0,028,014,015
100010402032023,0,028,028,015,0,028,014,015
100010402032024,0,028,028,015,0,028,014,015
100010402032025,0,028,028,015,0,028,014,015
100010402032026,0,028,028,015,0,028,014,015
100010402032027,0,028,028,015,0,028,014,015
100010402032028,39,028,028,015,0,028,014,015
100010402032029,0,028,028,015,0,028,014,015
100010402032030,2,028,028,015,0,028,014,015
100010402032031,112,028,028,015,0,028,014,015
100010402032032,57,028,028,015,0,028,014,015
100010402032033,22,028,028,015,0,028,014,015
100010402032034,6,028,028,015,0,028,014,015
100010402032035,95,028,028,015,0,028,014,015
100010402032036,50,028,028,015,0,028,014,015
100010402032037,0,028,028,015,0,028,014,015
100010402032038,8,028,028,015,0,028,014,015
100010402032039,11,028,028,015,0,028,014,015
100010402032040,0,028,028,015,0,028,014,015
100010402032041,13,028,028,015,0,028,014,015
100010402032042,75,028,028,015,0,028,014,015
100010402032043,50,028,028,015,0,028,014,015
100010402032044,131,028,028,015,0,028,014,015
100010402032045,0,028,028,015,0,028,014,015
100010402032046,0,028,028,015,0,028,014,015
100010402032047,0,028,028,015,0,028,014,015
100010402032048,0,028,028,014,0,028,014,014
100010402032049,0,028,028,014,0,028,014,014
100010402032050,0,028,028,015,0,028,014,014
100010402032051,15,028,028,015,0,028,014,015
100010405011000,0,028,028,017,0,028,015,015
100010405011001,0,028,028,017,0,028,015,015
100010405011002,0,028,029,017,0,028,017,015
100010405011003,4,028,028,017,0,028,015,015
100010405011004,0,028,028,017,0,028,015,015
100010405011005,2,028,028,017,0,028,015,015
100010405011006,0,028,029,017,0,028,017,015
100010405011007,84,028,029,017,0,028,017,015
100010405011008,49,028,029,017,0,028,017,015
100010405011009,395,028,029,017,0,028,017,014
100010405011010,3,031,029,017,0,028,017,014
100010405011011,21,028,029,017,0,028,017,014
100010405011012,0,031,029,017,0,028,017,014
100010405011013,0,031,029,017,0,028,017,015
100010405011014,32,028,029,017,0,028,017,014
100010405011015,2,031,029,017,0,028,017,014
100010405011016,0,028,029,017,0,028,017,015
100010405011017,17,028,029,017,0,028,017,014
100010405011018,0,028,028,017,0,028,015,014
100010405011019,0,028,029,017,0,028,017,015
100010405011020,134,031,029,017,0,028,017,014
100010405011021,67,031,029,017,0,028,017,014
100010405011022,22,031,029,017,0,028,017,014
100010405011023,9,031,029,017,0,028,017,014
100010405011024,17,031,029,017,0,028,017,014
100010405011025,12,028,029,017,0,028,017,014
100010405011026,61,028,029,017,0,028,017,014
100010405011027,0,028,028,017,0,028,014,014
100010405011028,0,031,028,017,0,028,014,014
100010405011029,0,031,029,017,0,028,017,014
100010405011030,2,031,029,017,0,028,017,014
100010405011031,141,031,029,017,0,028,017,014
100010405011032,62,031,029,017,0,028,017,014
100010405011033,66,031,029,017,0,028,017,014
100010405011034,22,031,029,017,0,028,017,014
100010405011035,45,031,029,017,0,028,017,014
100010405011036,29,031,029,017,0,028,017,014
100010405011037,0,031,029,017,0,028,017,014
100010405011038,0,031,029,017,0,028,017,014
100010405011039,0,031,029,017,0,028,017,017
100010405011040,0,031,029,017,0,028,017,015
100010405011041,0,031,029,017,0,028,017,015
100010405011042,0,031,029,017,0,028,017,015
100010405011043,0,031,029,017,0,028,017,014
100010405011044,150,031,028,017,0,028,017,014
100010405011045,0,031,028,017,0,028,017,014
100010405011046,0,031,028,017,0,028,017,014
100010405011047,68,031,028,017,0,028,017,014
100010405011048,2,031,028,017,0,028,017,014
100010405011049,80,031,028,017,0,028,017,014
100010405011050,0,028,028,017,0,028,017,014
100010405011051,311,031,028,017,0,028,017,014
100010405011052,0,031,028,017,0,028,017,017
100010405011053,7,031,028,017,0,028,017,014
100010405011054,0,031,028,017,0,028,017,017
100010405011055,0,031,028,017,0,028,014,014
100010405011056,0,028,028,017,0,028,014,014
100010405011057,0,031,029,017,0,028,017,017
100010405011058,0,031,028,017,0,028,017,017
100010405011059,0,031,028,017,0,028,017,014
100010405011060,0,031,028,017,0,028,017,017
100010405011061,8,031,028,017,0,028,017,014
100010405011062,38,031,028,017,0,028,017,014
100010405011063,113,031,028,017,0,028,017,014
100010405011064,0,031,028,017,0,028,017,014
100010405011065,95,031,028,017,0,028,017,014
100010405011066,21,031,028,017,0,028,017,014
100010405011067,0,031,028,017,0,028,017,017
100010405011068,0,031,028,017,0,028,017,017
100010405011069,0,031,028,017,0,028,017,014
100010405011070,4,031,028,017,0,028,017,014
100010405011071,8,031,028,017,0,028,017,014
100010405011072,16,031,028,017,0,028,017,014
100010405011073,56,031,028,017,0,028,017,014
100010405011074,0,031,028,017,0,028,017,014
100010405011075,74,031,029,017,0,028,017,014
100010405011076,0,031,028,017,0,028,017,017
100010405011077,0,031,028,017,0,028,017,017
100010405011078,0,031,028,017,0,028,017,014
100010405011079,0,031,028,017,0,028,017,014
100010405011080,0,031,028,017,0,028,017,017
100010405012000,0,028,028,017,0,028,014,014
100010405012001,0,028,028,017,0,028,017,014
100010405012002,0,028,028,017,0,028,017,014
100010405012003,0,028,028,017,0,028,017,014
100010405012004,0,028,028,017,0,028,017,014
100010405012005,234,031,028,017,0,028,017,014
100010405012006,0,031,028,017,0,028,017,014
100010405012007,108,028,028,017,0,028,017,014
100010405012008,0,028,028,017,0,028,017,014
100010405012009,0,028,028,017,0,028,017,014
100010405012010,0,028,028,017,0,028,017,014
100010405012011,0,028,028,017,0,028,017,014
100010405012012,122,028,028,017,0,028,017,014
100010405012013,98,028,028,017,0,028,017,014
100010405012014,301,028,028,017,0,028,017,014
100010405012015,84,032,028,017,0,028,017,017
100010405012016,135,032,028,017,0,028,017,017
100010405012017,126,032,028,017,0,028,017,017
100010405012018,118,032,028,017,0,028,017,017
100010405012019,60,032,028,017,0,028,017,017
100010405012020,0,032,028,017,0,028,017,017
100010405012021,0,032,028,017,0,028,017,017
100010405012022,0,032,028,017,0,028,017,017
100010405012023,43,032,028,017,0,028,017,017
100010405012024,0,032,028,017,0,028,017,017
100010405012025,5,032,028,017,0,028,017,017
100010405012026,215,032,028,017,0,028,017,017
100010405012027,76,032,028,017,0,028,017,017
100010405012028,57,032,028,017,0,028,017,017
100010405012029,123,032,028,017,0,028,017,017
100010405012030,42,032,028,017,0,028,017,017
100010405012031,32,032,028,017,0,028,017,017
100010405012032,47,032,028,017,0,028,017,017
100010405012033,68,032,028,017,0,028,017,017
100010405012034,245,032,028,017,0,028,017,017
100010405012035,65,032,028,017,0,028,017,017
100010405012036,51,032,028,017,0,028,017,017
100010405012037,38,032,028,017,0,028,017,017
100010405012038,0,032,028,017,0,028,017,017
