GEOID10,pop,sldl_2017,sldl_2000,sldu_2017,sldu_2000,sldl_2013,sldu_2018,sldl_2018,cd_2003,sldu_2014,sldl_2010,sldl_2014,sldu_2013,sldu_2010,sldl_2015
020160001001379,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001010,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001003,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001005,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001825,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001020,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001369,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001372,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001374,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001021,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001034,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001033,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001386,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001385,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001816,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001634,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002039,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002058,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002049,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002172,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002125,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002101,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001580,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001583,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002001013,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001449,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001647,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001702,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002187,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001485,10,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001636,4,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001526,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001314,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001348,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001631,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001439,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001440,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001434,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001447,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001436,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001428,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001438,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001433,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001435,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001437,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001441,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001448,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002157,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002188,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002158,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002016,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002031,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002001035,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002032,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002001040,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001159,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001312,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001316,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001423,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002004,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001311,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001411,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001431,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001415,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001408,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002345,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002331,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002330,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002332,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002352,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003020,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003138,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003175,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003222,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003152,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002107,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002108,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002181,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002133,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002197,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002122,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002182,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001203,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001205,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001316,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001324,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003190,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003183,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002234,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002355,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002358,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002354,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002370,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002356,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001340,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002363,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002185,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002348,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002333,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002334,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001216,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001185,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001119,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001132,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001091,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001343,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001377,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001315,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001313,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001386,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001385,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001357,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001362,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001374,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001367,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001300,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001294,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001308,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001304,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001301,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001305,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001295,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001302,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001293,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001109,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002337,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001065,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002180,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001116,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002241,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001151,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002197,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003169,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001022,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001365,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001213,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001111,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002219,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002193,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002208,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001139,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001148,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002194,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002259,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002260,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001382,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001324,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001322,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001342,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001319,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001327,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001332,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001331,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001336,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001335,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001353,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001344,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001348,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002119,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001451,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002238,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001320,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002317,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001157,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001107,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002308,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002391,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002365,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001347,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001133,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002000,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002325,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003106,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003107,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003003,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003180,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003187,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003224,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003189,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002132,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001167,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001459,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001522,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001783,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001510,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002115,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002209,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002023,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002139,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002267,11,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002278,10,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002001046,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002001004,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001159,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002015,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002049,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002205,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002098,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001378,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001425,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001298,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001073,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003223,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003128,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001179,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002310,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002139,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002141,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002121,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002146,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002128,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002271,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003122,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002291,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003029,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003091,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002042,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001101,13,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001418,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001247,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001208,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001240,17,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002133,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002102,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001238,2,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002154,5,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003210,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003198,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002145,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002362,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001392,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001236,15,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001239,29,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001359,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001201,3,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001369,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001358,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001152,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002044,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002288,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002263,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001297,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001041,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001002,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001075,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001265,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002189,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002201,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001416,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002031,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002080,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002088,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002050,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001002032,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001193,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001224,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001676,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001516,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001513,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001671,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001542,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001315,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001541,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002082,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001536,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001632,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001303,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001456,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001751,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001445,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001680,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001333,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001419,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001805,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001551,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001532,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001799,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001097,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001116,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001118,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001124,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001120,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002001024,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002001012,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002168,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002100,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002088,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002084,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002045,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160002002124,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001470,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001528,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020160001001527,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003094,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003100,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001003184,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001338,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001318,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001349,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
020130001001307,0,037,040,00S,T,037,00S,037,0.0,00S,037,037,00S,00S,037
