GEOID10,pop,sldl_2000,sldl_2016,cd_2013,sldu_2000,sldl_2013,sldl_2018,cd_2003,sldl_2010,sldu_2013,sldu_2016,sldu_2010
440010305003005,71,089,067,001,045,067,067,001,067,010,010,010
440010305003006,35,089,067,001,045,067,067,001,067,010,010,010
440010305003007,133,089,067,001,045,067,067,001,067,010,010,010
440010305003008,111,089,067,001,045,067,067,001,067,010,010,010
440010305003009,22,089,067,001,045,067,067,001,067,010,010,010
440010305003010,34,089,067,001,045,067,067,001,067,010,010,010
440010305003011,37,089,067,001,045,067,067,001,067,010,010,010
440010305003012,18,089,067,001,045,067,067,001,067,010,010,010
440010305003013,31,089,067,001,045,067,067,001,067,010,010,010
440010305003014,20,089,067,001,045,067,067,001,067,010,010,010
440010305003015,22,089,067,001,045,067,067,001,067,010,010,010
440010305003016,55,089,068,001,045,068,068,001,067,010,010,010
440010305003017,7,089,068,001,045,068,068,001,067,010,010,010
440010305003018,0,089,068,001,045,068,068,001,067,010,010,010
440010305003019,12,089,068,001,045,068,068,001,067,010,010,010
440010305003020,55,089,068,001,045,068,068,001,067,010,010,010
440010305003021,31,089,068,001,045,068,068,001,067,010,010,010
440010305003022,12,089,068,001,045,068,068,001,067,010,010,010
440010305003023,10,089,068,001,045,068,068,001,067,010,010,010
440010305003024,20,089,068,001,045,068,068,001,067,010,010,010
440010305003025,16,089,068,001,045,068,068,001,067,010,010,010
440010305003026,25,089,068,001,045,068,068,001,067,010,010,010
440010305003027,12,089,068,001,045,068,068,001,067,010,010,010
440010305003028,17,089,068,001,045,068,068,001,067,010,010,010
440010305003029,24,089,068,001,045,068,068,001,067,010,010,010
440010305003030,20,089,068,001,045,068,068,001,067,010,010,010
440010305003031,46,089,068,001,045,068,068,001,067,010,010,010
440010305003032,9,089,068,001,045,068,068,001,067,010,010,010
440010305003033,7,089,068,001,045,068,068,001,067,010,010,010
440010305003034,29,089,068,001,045,068,068,001,067,010,010,010
440010305003035,92,089,068,001,045,068,068,001,067,010,010,010
440010306011000,68,089,067,001,046,067,067,001,067,010,010,010
440010306011001,0,089,067,001,046,067,067,001,067,010,010,010
440010306011002,9,089,067,001,046,067,067,001,067,010,010,010
440010306011003,0,089,067,001,046,067,067,001,067,010,010,010
440010306011004,0,089,067,001,046,067,067,001,067,010,010,010
440010306011005,223,089,067,001,046,067,067,001,067,010,010,010
440010306011006,0,089,067,001,046,067,067,001,067,010,010,010
440010306011007,35,089,067,001,046,067,067,001,067,010,010,010
440010306011008,72,089,067,001,046,067,067,001,067,010,010,010
440010306011009,213,089,067,001,046,067,067,001,067,010,010,010
440010306011010,0,089,067,001,046,067,067,001,067,010,010,010
440010306011011,0,089,067,001,046,067,067,001,067,010,010,010
440010306011012,0,089,067,001,046,067,067,001,067,010,010,010
440010306011013,0,089,067,001,046,067,067,001,067,010,010,010
440010306011014,32,089,067,001,046,067,067,001,067,010,010,010
440010306011015,0,089,067,001,046,067,067,001,067,010,010,010
440010306011016,0,089,067,001,046,067,067,001,067,010,010,010
440010306011017,0,089,067,001,046,067,067,001,067,010,010,010
440010306011018,11,089,067,001,046,067,067,001,067,010,010,010
440010306011019,16,089,067,001,046,067,067,001,067,010,010,010
440010306011020,6,089,067,001,046,067,067,001,067,010,010,010
440010306011021,6,089,067,001,046,067,067,001,067,010,010,010
440010306011022,57,089,067,001,046,067,067,001,067,010,010,010
440010306011023,16,089,067,001,046,067,067,001,067,010,010,010
440010306011024,102,089,067,001,046,067,067,001,067,010,010,010
440010306011025,0,089,067,001,046,067,067,001,067,010,010,010
440010306011026,0,089,067,001,046,067,067,001,067,010,010,010
440010306012000,0,089,067,001,047,067,067,001,067,010,010,010
440010306012001,61,089,067,001,047,067,067,001,067,010,010,010
440010306012002,103,089,067,001,047,067,067,001,067,010,010,010
440010306012003,17,089,067,001,047,067,067,001,067,010,010,010
440010306012004,86,089,067,001,047,067,067,001,067,010,010,010
440010306012005,336,089,067,001,047,067,067,001,067,010,010,010
440010306012006,28,089,067,001,047,067,067,001,067,010,010,010
440010306012007,11,089,067,001,047,067,067,001,067,010,010,010
440010306012008,42,089,067,001,047,067,067,001,067,010,010,010
440010306012009,29,089,067,001,047,067,067,001,067,010,010,010
440010306012010,0,089,067,001,047,067,067,001,067,010,010,010
440010306012011,40,089,067,001,047,067,067,001,067,010,010,010
440010306012012,9,089,067,001,047,067,067,001,067,010,010,010
440010306012013,44,089,067,001,047,067,067,001,067,010,010,010
440010306012014,13,089,067,001,047,067,067,001,067,010,010,010
440010306012015,34,089,067,001,047,067,067,001,067,010,010,010
440010306012016,113,089,067,001,047,067,067,001,067,010,010,010
440010306012017,23,089,067,001,047,067,067,001,067,010,010,010
440010306012018,21,089,067,001,047,067,067,001,067,010,010,010
440010306012019,26,089,067,001,047,067,067,001,067,010,010,010
440010306012020,119,089,067,001,047,067,067,001,067,010,010,010
440010306012021,0,089,067,001,047,067,067,001,067,010,010,010
440010306012022,28,089,067,001,047,067,067,001,067,010,010,010
440010306012023,0,089,067,001,047,067,067,001,067,010,010,010
440010306012024,0,089,067,001,047,067,067,001,067,010,010,010
440010306012025,27,089,067,001,047,067,067,001,067,010,010,010
440010306012026,0,089,067,001,047,067,067,001,067,010,010,010
440010306012027,91,089,067,001,047,067,067,001,067,010,010,010
440010306012028,18,089,067,001,047,067,067,001,067,010,010,010
440010306012029,34,089,067,001,047,067,067,001,067,010,010,010
440010306013000,67,089,067,001,047,067,067,001,067,010,010,010
440010306013001,0,089,067,001,047,067,067,001,067,010,010,010
440010306013002,0,089,067,001,047,067,067,001,067,010,010,010
440010306013003,79,089,067,001,047,067,067,001,067,010,010,010
440010306013004,30,089,067,001,047,067,067,001,067,010,010,010
440010306013005,204,089,067,001,047,067,067,001,067,010,010,010
440010306013006,181,089,067,001,047,067,067,001,067,010,010,010
440010306013007,4,089,067,001,047,067,067,001,067,010,010,010
440010306013008,1,089,067,001,047,067,067,001,067,010,010,010
440010306013009,8,089,067,001,047,067,067,001,067,010,010,010
440010306013010,6,089,067,001,047,067,067,001,067,010,010,010
440010306013011,202,089,067,001,047,067,067,001,067,010,010,010
440010306013012,27,089,067,001,047,067,067,001,067,010,010,010
440010306013013,38,089,067,001,047,067,067,001,067,010,010,010
440010306013014,4,089,067,001,047,067,067,001,067,010,010,010
440010306013015,44,089,067,001,047,067,067,001,067,010,010,010
440010306013016,18,089,067,001,047,067,067,001,067,010,010,010
440010306013017,33,089,067,001,047,067,067,001,067,010,010,010
440010306013018,12,089,067,001,047,067,067,001,067,010,010,010
440010306013019,21,089,067,001,047,067,067,001,067,010,010,010
440010306013020,14,089,067,001,047,067,067,001,067,010,010,010
440010306013021,0,089,067,001,047,067,067,001,067,010,010,010
440010306013022,0,089,067,001,047,067,067,001,067,010,010,010
440010306013023,30,089,067,001,047,067,067,001,067,010,010,010
440010306013024,70,089,067,001,047,067,067,001,067,010,010,010
440010306013025,4,089,067,001,047,067,067,001,067,010,010,010
440010306013026,22,089,067,001,047,067,067,001,067,010,010,010
440010306013027,3,089,067,001,047,067,067,001,067,010,010,010
440010306021000,0,089,067,001,046,067,067,001,067,010,010,010
440010306021001,94,089,067,001,046,067,067,001,067,010,010,010
440010306021002,46,089,067,001,046,067,067,001,067,010,010,010
440010306021003,65,089,067,001,046,067,067,001,067,010,010,010
440010306021004,66,089,067,001,046,067,067,001,067,010,010,010
440010306021005,48,089,067,001,046,067,067,001,067,010,010,010
440010306021006,68,089,067,001,046,067,067,001,067,010,010,010
440010306021007,183,089,067,001,046,067,067,001,067,010,010,010
440010306021008,0,089,067,001,046,067,067,001,067,010,010,010
440010306021009,0,089,067,001,046,067,067,001,067,010,010,010
440010306021010,0,089,067,001,046,067,067,001,067,010,010,010
440010306021011,43,089,067,001,046,067,067,001,067,010,010,010
440010306021012,81,089,068,001,046,068,068,001,067,010,010,010
440010306021013,59,089,068,001,045,068,068,001,067,010,010,010
440010306021014,71,089,068,001,045,068,068,001,067,010,010,010
440010306021015,27,089,068,001,045,068,068,001,067,010,010,010
440010306021016,14,089,068,001,045,068,068,001,067,010,010,010
440010306021017,52,089,068,001,045,068,068,001,067,010,010,010
440010306021018,23,089,068,001,045,068,068,001,067,010,010,010
440010306021019,20,089,068,001,045,068,068,001,067,010,010,010
440010306021020,70,089,068,001,045,068,068,001,067,010,010,010
440010306021021,59,089,067,001,046,067,067,001,067,010,010,010
440010306021022,29,089,067,001,046,067,067,001,067,010,010,010
440010306021023,93,089,067,001,046,067,067,001,067,010,010,010
440010306022000,0,089,067,001,046,067,067,001,068,010,010,010
440010306022001,87,089,068,001,046,068,068,001,067,010,010,010
440010306022002,20,089,068,001,046,068,068,001,067,010,010,010
440010306022003,53,089,068,001,046,068,068,001,067,010,010,010
440010306022004,24,089,068,001,046,068,068,001,067,010,010,010
440010306022005,15,089,068,001,046,068,068,001,067,010,010,010
440010306022006,17,089,068,001,046,068,068,001,067,010,010,010
440010306022007,14,089,068,001,046,068,068,001,067,010,010,010
440010306022008,30,089,068,001,046,068,068,001,067,010,010,010
440010306022009,23,089,068,001,046,068,068,001,067,010,010,010
440010306022010,148,089,068,001,046,068,068,001,067,010,010,010
440010306022011,34,090,068,001,046,068,068,001,068,010,010,010
440010306022012,117,090,068,001,046,068,068,001,068,010,010,010
440010306022013,111,090,068,001,046,068,068,001,068,010,010,010
440010306022014,31,090,068,001,046,068,068,001,068,010,010,010
440010306022015,15,089,068,001,046,068,068,001,067,010,010,010
440010306022016,20,090,068,001,046,068,068,001,068,010,010,010
440010306022017,4,090,068,001,046,068,068,001,068,010,010,010
440010306022018,22,090,068,001,046,068,068,001,068,010,010,010
440010306022019,154,090,068,001,046,068,068,001,068,010,010,010
440010306022020,2,090,068,001,046,068,068,001,068,010,010,010
440010306023000,61,089,068,001,046,068,068,001,067,010,010,010
440010306023001,162,089,068,001,046,068,068,001,067,010,010,010
440010306023002,34,089,068,001,046,068,068,001,067,010,010,010
440010306023003,184,089,068,001,046,068,068,001,067,010,010,010
440010306023004,56,089,068,001,046,068,068,001,067,010,010,010
440010306023005,58,089,068,001,046,068,068,001,067,010,010,010
440010306023006,60,089,068,001,046,068,068,001,067,010,010,010
440010306023007,41,089,068,001,046,068,068,001,068,010,010,010
440010306023008,48,089,068,001,046,068,068,001,068,010,010,010
440010306023009,150,089,068,001,046,068,068,001,068,010,010,010
440010306023010,13,089,068,001,046,068,068,001,068,010,010,010
440010306023011,15,089,068,001,046,068,068,001,068,010,010,010
440010306023012,28,089,068,001,046,068,068,001,068,010,010,010
440010306023013,25,090,068,001,045,068,068,001,068,010,010,010
440010306023014,66,090,068,001,045,068,068,001,068,010,010,010
440010306023015,56,090,068,001,045,068,068,001,068,010,010,010
440010306023016,38,090,068,001,045,068,068,001,068,010,010,010
440010306023017,141,090,068,001,045,068,068,001,068,010,010,010
440010306023018,8,090,068,001,045,068,068,001,068,010,010,010
440010306023019,22,090,068,001,045,068,068,001,068,010,010,010
440010306023020,36,090,068,001,045,068,068,001,068,010,010,010
440010306024000,23,089,068,001,045,068,068,001,067,010,010,010
440010306024001,36,089,068,001,045,068,068,001,067,010,010,010
440010306024002,47,089,068,001,045,068,068,001,067,010,010,010
440010306024003,45,089,068,001,045,068,068,001,067,010,010,010
440010306024004,10,089,068,001,045,068,068,001,067,010,010,010
440010306024005,0,089,068,001,045,068,068,001,068,010,010,010
440010306024006,44,089,068,001,045,068,068,001,068,010,010,010
440010306024007,20,089,068,001,045,068,068,001,068,010,010,010
440010306024008,40,089,068,001,045,068,068,001,068,010,010,010
440010306024009,18,089,068,001,045,068,068,001,068,010,010,010
440010306024010,57,089,068,001,045,068,068,001,068,010,010,010
440010306024011,39,089,068,001,045,068,068,001,068,010,010,010
440010306024012,9,090,068,001,045,068,068,001,068,010,010,010
440010306024013,0,090,068,001,045,068,068,001,068,010,010,010
440010306024014,0,090,068,001,045,068,068,001,068,010,010,010
440010306024015,202,090,068,001,045,068,068,001,068,010,010,010
440010306024016,0,090,068,001,045,068,068,001,068,010,010,010
440010306024017,0,090,068,001,045,068,068,001,068,010,010,010
440010306024018,0,090,068,001,045,068,068,001,068,010,010,010
440010306024019,0,090,068,001,045,068,068,001,068,010,010,010
440010306024020,0,090,068,001,045,068,068,001,068,010,010,010
440010306024021,2,090,068,001,045,068,068,001,068,010,010,010
440010307001000,172,091,069,001,045,069,069,001,069,032,032,009
440010307001001,27,091,069,001,045,069,069,001,069,010,010,011
440010307001002,80,091,069,001,045,069,069,001,069,032,032,009
440010307001003,85,091,069,001,045,069,069,001,069,032,032,009
440010307001004,95,091,068,001,045,068,068,001,069,032,032,009
440010307001005,75,091,068,001,045,068,068,001,068,032,032,009
440010307001006,70,090,068,001,045,068,068,001,068,032,032,009
440010307001007,17,091,069,001,045,069,069,001,069,032,032,011
440010307001008,49,091,069,001,045,069,069,001,069,032,032,011
440010307001009,30,091,069,001,045,069,069,001,069,032,032,011
440010307001010,124,091,069,001,045,069,069,001,069,032,032,011
440010307001011,79,091,068,001,045,068,068,001,068,032,032,009
440010307001012,109,091,068,001,045,068,068,001,068,032,032,009
440010307002000,330,091,069,001,045,069,069,001,069,011,011,011
440010307002001,100,091,068,001,045,068,068,001,068,011,011,011
440010307002002,160,091,068,001,045,068,068,001,068,011,011,011
440010307002003,79,091,068,001,045,068,068,001,068,011,011,011
440010307002004,119,091,069,001,045,069,069,001,069,011,011,011
440010307002005,101,091,069,001,045,069,069,001,069,011,011,011
440010307002006,63,091,068,001,045,068,068,001,068,011,011,011
440010307003000,103,091,069,001,045,069,069,001,069,011,011,011
440010307003001,89,091,069,001,045,069,069,001,069,011,011,011
440010307003002,57,091,069,001,045,069,069,001,069,011,011,011
440010307003003,0,091,068,001,045,068,068,001,068,011,011,011
440010307003004,78,091,068,001,045,068,068,001,068,011,011,011
440010307003005,89,091,068,001,045,068,068,001,068,011,011,011
440010307003006,237,091,069,001,045,069,069,001,069,011,011,011
440010307003007,108,091,068,001,045,068,068,001,068,011,011,011
440010307003008,48,091,068,001,045,068,068,001,068,011,011,011
440010307003009,68,091,068,001,045,068,068,001,068,011,011,011
440010307004000,60,090,068,001,045,068,068,001,068,032,032,009
440010307004001,10,090,068,001,045,068,068,001,068,032,032,009
440010307004002,0,090,068,001,045,068,068,001,068,032,032,009
440010307004003,64,090,068,001,045,068,068,001,068,032,032,009
440010307004004,0,090,068,001,045,068,068,001,068,032,032,009
440010307004005,0,090,068,001,045,068,068,001,068,011,011,011
440010307004006,0,090,068,001,045,068,068,001,068,011,011,011
440010307004007,5,090,068,001,045,068,068,001,068,011,011,011
440010307004008,47,090,068,001,045,068,068,001,068,011,011,011
440010307004009,47,090,068,001,045,068,068,001,068,011,011,011
440010307004010,53,090,068,001,045,068,068,001,068,011,011,011
440010307004011,72,090,068,001,045,068,068,001,068,032,032,009
440010307004012,152,090,068,001,045,068,068,001,068,032,032,009
440010307004013,67,090,068,001,045,068,068,001,068,032,032,009
440010307004014,0,090,068,001,045,068,068,001,068,011,011,011
440010307004015,131,090,068,001,045,068,068,001,068,011,011,011
440010307004016,47,090,068,001,045,068,068,001,068,011,011,011
